text,conclusi,percent
"RT @historia_id: Dalam Kongres Pemuda II, orang Tionghoa menyediakan tempat, menjadi peserta, memuat dan merekam lagu Indonesia Raya untuk…
",POSITIVE,73.58338832855225
"@LAY_zhang_ PD! Pick me. Hey you hey you hey pick meeeee!
",POSITIVE,72.53018617630005
"RT @libermanmartin: Ahora se darán cuenta lo grande que es @cristianoSin él, Real Madrid, el equipo más grande del mundo, es un equipo más…
",POSITIVE,73.42796921730042
"RT @Exofanbase: [FACEBOOK] 181029 EXO Facebook Update with Lay""EXO dropped teasers featuring impressive looks of LAY with a spoiler music…
",POSITIVE,74.55528974533081
"RT @laypics_: CHINESE JESUS #TEMPO_LAY https://t.co/qXtAkOlB8i
",POSITIVE,75.79905986785889
"RT @pesonaid_travel: Bangga? Sudah pasti. Karena aset budaya Indonesia diakui oleh dunia sebagai Desa Terindah di Dunia, yaitu DesaTua atau…
",POSITIVE,74.19775128364563
"#HappyForOT9 #EXO #EXO_TEMPO #EXO_DontMessUpMyTempo #어디에도_없을_완벽한_EXO #weareoneEXO #TEMPO_LAY #LAY @weareoneEXO Feli… https://t.co/PGawc6vNVr
",POSITIVE,75.79905986785889
"RT @MOAArena: Here it is, #TheLastKoKoStop! #EXO is definitely back! #MBCShowChampionMNL2018 #ShowChampionAtMOAArena https://t.co/79kseIDdfs
",POSITIVE,76.10354423522949
"The @LCFC's owner, Vichai Srivaddhanaprabha, died last night with four more people when his helicopter crashed outs… https://t.co/jdLp46zx9u
",POSITIVE,72.61077165603638
"RT @juli2215838: Que riko con esta noche tan fria en Madrid calentarse chupando una buena verga y quiero más ah ver que otro español quiere…
",POSITIVE,76.29931569099426
"RT @LangitMusik: Negara tersebut adalah Korea Selatan, Singapura, &amp; Thailand. Sayangnya, Indonesia belum disebut dalam pengumuman jadwal tu…
",POSITIVE,75.16342401504517
"RT @Dompax_RedFlag: Petani sedang panen malah impor.. logika sontoloyo https://t.co/HUFxxXijZE
",POSITIVE,75.69713592529297
"RT @AgusYudhoyono: Setiap hari adalah lembaran baru untuk kita isi. Isi dengan pikiran yang jernih dan hati yang gembira. Kalau terasa kura…
",POSITIVE,75.80491304397583
"RT @andywest01: Madrid struggling post-ZZ/CR is no surprise, but the speed of Lopetegui's demise has been weird. Just over a month ago they…
",POSITIVE,75.27796626091003
"RT @VistaVenture: Bali, Indonesia 🇮🇩 https://t.co/K0g7FHJws1
",POSITIVE,75.79905986785889
"RT @jhcruyf: Esto es el Madrid. 100 años de mentiras. Llegó el VAR y se les acabó el chollo.
",POSITIVE,74.8687744140625
"RT @LoeyBerryTrans: The title of Yixing's song is "" Smile On My Face"" And in korean its ""I will Stay here""You can really feel the meaning…
",POSITIVE,80.1060438156128
"RT @LoeyBerryTrans: The title of Yixing's song is "" Smile On My Face"" And in korean its ""I will Stay here""You can really feel the meaning…
",POSITIVE,80.1060438156128
"RT @PHIXOVotingTeam: [PREVIEW] 181029 EXO Chen at ICN Airport, S. Korea©MonAmiChen@weareoneEXO #EXO⁠⁠ #EXO_TEMPO⁠ #EXO_DontMessUpMyTempo…
",POSITIVE,75.73016285896301
"RT @Quiroga12_: Disfrutemos a Wilmar Barrios hasta diciembre que si no se va al Tottenham se lo lleva el Real Madrid. Un jugador de la puta…
",POSITIVE,68.9886212348938
